trans_id,account_id,type_id,operation_id,bank_id,amount,balance,date
T00002768,A00000010,2,4,1,3900,46231,2017-08-23
T00002769,A00000010,2,4,1,7900,49157.1,2017-09-22
T00002770,A00000010,2,4,1,9400,50605.4,2017-10-22
T00002771,A00000010,2,4,1,10200,51263.9,2017-11-21
T00002772,A00000010,2,4,1,15900,51069.2,2017-12-21
T00002773,A00000010,2,4,1,3800,42295,2018-01-20
T00002774,A00000010,2,4,1,5100,43813,2018-02-19
T00002775,A00000010,2,4,1,6200,48428.2,2018-03-21
T00002776,A00000010,2,4,1,7200,50387.5,2018-04-20
T00002777,A00000010,2,4,1,8100,50499.9,2018-05-20
T00002778,A00000010,2,4,1,5200,51237.6,2018-06-19
T00002779,A00000010,2,4,1,5300,51027.1,2018-07-19
T00002780,A00000010,2,4,1,4400,57473.1,2018-08-18
T00002781,A00000010,2,4,1,2000,66343.2,2018-09-17
T00002782,A00000010,2,4,1,10200,67043.9,2018-10-17
T00002783,A00000010,2,4,1,10600,67365.6,2018-11-16
T00002784,A00000010,2,4,1,19500,63910.1,2018-12-16
T00002813,A00000011,1,1,1,300,300,2015-10-10
T00002823,A00000011,1,2,12,3494,3794,2015-10-12
T00002824,A00000011,1,2,12,3494,7298.2,2015-11-12
T00002825,A00000011,1,2,12,3494,10808,2015-12-12
T00002826,A00000011,1,2,12,3494,14317.8,2016-01-12
T00002827,A00000011,1,2,12,3494,17827.6,2016-02-12
T00002828,A00000011,1,2,12,3494,19219.9,2016-03-12
T00002829,A00000011,1,2,12,3494,20636.3,2016-04-12
T00002830,A00000011,1,2,12,3494,22058.5,2016-05-12
T00002831,A00000011,1,2,12,3494,23216.7,2016-06-12
T00002832,A00000011,1,2,12,3494,24650.6,2016-07-12
T00002833,A00000011,1,2,12,3494,26089.6,2016-08-12
T00002834,A00000011,1,2,12,3494,27534.6,2016-09-12
T00002835,A00000011,1,2,12,3494,28985.6,2016-10-12
T00002836,A00000011,1,2,12,3494,29842.6,2016-11-12
T00002837,A00000011,1,2,12,3494,31304.6,2016-12-12
T00002838,A00000011,1,2,12,3494,32171,2017-01-12
T00002839,A00000011,1,2,12,3494,29889.6,2017-02-12
T00002840,A00000011,1,2,12,3494,30242.3,2017-03-12
T00002841,A00000011,1,2,12,3494,31706.7,2017-04-12
T00002842,A00000011,1,2,12,3494,33174.9,2017-05-12
T00002843,A00000011,1,2,12,3494,34649.3,2017-06-12
T00002844,A00000011,1,2,12,3494,35017.6,2017-07-12
T00002845,A00000011,1,2,12,3494,36499.6,2017-08-12
T00002846,A00000011,1,2,12,3494,36687.4,2017-09-12
T00002847,A00000011,1,2,12,3494,37365.8,2017-10-12
T00002848,A00000011,1,2,12,3494,38857.5,2017-11-12
T00002849,A00000011,1,2,12,3494,40355.4,2017-12-12
T00002850,A00000011,1,2,12,3494,40388.5,2018-01-12
T00002851,A00000011,1,2,12,3494,38469.3,2018-02-12
T00002852,A00000011,1,2,12,3494,39966.8,2018-03-12
T00002853,A00000011,1,2,12,3494,37867.2,2018-04-12
T00002854,A00000011,1,2,12,3494,32656.9,2018-05-12
T00002855,A00000011,1,2,12,3494,32357.4,2018-06-12
T00002856,A00000011,1,2,12,3494,31425.8,2018-07-12
T00002857,A00000011,1,2,12,3494,27187.7,2018-08-12
T00002858,A00000011,1,2,12,3494,26505.2,2018-09-12
T00002859,A00000011,1,2,12,3494,25648.8,2018-10-12
T00002860,A00000011,1,2,12,3494,24388.1,2018-11-12
T00002861,A00000011,1,2,12,3494,25225,2018-12-12
T00002875,A00000011,2,3,4,2132,15695.6,2016-02-13
T00002876,A00000011,2,3,4,2132,17087.9,2016-03-13
T00002877,A00000011,2,3,4,2132,18504.3,2016-04-13
T00002878,A00000011,2,3,4,2132,19926.5,2016-05-13
T00002879,A00000011,2,3,4,2132,21084.7,2016-06-13
T00002880,A00000011,2,3,4,2132,22518.6,2016-07-13
T00002881,A00000011,2,3,4,2132,23957.6,2016-08-13
T00002882,A00000011,2,3,4,2132,25402.6,2016-09-13
T00002883,A00000011,2,3,4,2132,26853.6,2016-10-13
T00002884,A00000011,2,3,4,2132,27710.6,2016-11-13
T00002885,A00000011,2,3,4,2132,29172.6,2016-12-13
T00002886,A00000011,2,3,4,2132,30039,2017-01-13
T00002887,A00000011,2,3,4,2132,27757.6,2017-02-13
T00002888,A00000011,2,3,4,2132,28110.3,2017-03-13
T00002889,A00000011,2,3,4,2132,29574.7,2017-04-13
T00002890,A00000011,2,3,4,2132,31042.9,2017-05-13
T00002891,A00000011,2,3,4,2132,32517.3,2017-06-13
T00002892,A00000011,2,3,4,2132,32885.6,2017-07-13
T00002893,A00000011,2,3,4,2132,34367.6,2017-08-13
T00002894,A00000011,2,3,4,2132,34555.4,2017-09-13
T00002895,A00000011,2,3,4,2132,35233.8,2017-10-13
T00002896,A00000011,2,3,4,2132,36725.5,2017-11-13
T00002897,A00000011,2,3,4,2132,38223.4,2017-12-13
T00002898,A00000011,2,3,4,2132,37596.5,2018-01-13
T00002899,A00000011,2,3,4,2132,36337.3,2018-02-13
T00002900,A00000011,2,3,4,2132,37834.8,2018-03-13
T00002901,A00000011,2,3,4,2132,35735.2,2018-04-13
T00002902,A00000011,2,3,4,2132,30254.9,2018-05-13
T00002903,A00000011,2,3,4,2132,30225.4,2018-06-13
T00002904,A00000011,2,3,4,2132,29293.8,2018-07-13
T00002905,A00000011,2,3,4,2132,25055.7,2018-08-13
T00002906,A00000011,2,3,4,2132,24373.2,2018-09-13
T00002907,A00000011,2,3,4,2132,23516.8,2018-10-13
T00002908,A00000011,2,3,4,2132,22256.1,2018-11-13
T00002909,A00000011,2,3,4,2132,23093,2018-12-13
T00002911,A00000011,2,4,1,390,28782.6,2016-12-26
T00002912,A00000011,2,4,1,510,37713.4,2017-12-19
T00002913,A00000011,2,4,1,600,21731,2018-12-09
T00002926,A00000011,2,4,1,180,29109,2017-01-24
T00002927,A00000011,2,4,1,210,28677,2017-01-03
T00002928,A00000011,2,4,1,660,27699,2017-01-26
T00002929,A00000011,2,4,1,420,28689,2017-01-24
T00002930,A00000011,2,4,1,180,29859,2017-01-16
T00002931,A00000011,2,4,1,330,28359,2017-01-24
T00002932,A00000011,2,4,1,450,35976.5,2018-01-21
T00002933,A00000011,2,4,1,360,37236.5,2018-01-15
T00002934,A00000011,2,4,1,360,36894.5,2018-01-09
T00002935,A00000011,2,4,1,810,36426.5,2018-01-17
T00002936,A00000011,2,4,1,600,37254.5,2018-01-08
T00002937,A00000011,2,4,1,660,39728.5,2018-01-12
T00002944,A00000011,2,4,1,270,19722.7,2016-06-07
T00002945,A00000011,2,4,1,1110,31407.3,2017-06-17
T00002946,A00000011,2,4,1,510,26395.6,2017-02-09
T00002947,A00000011,2,4,1,210,34345.4,2017-09-24
T00002948,A00000011,2,4,1,1110,26748.3,2017-03-09
T00002949,A00000011,2,4,1,570,29289,2017-01-24
T00002950,A00000011,2,4,1,900,26905.6,2017-02-07
T00002951,A00000011,2,4,1,1200,29025.4,2018-06-24
T00002952,A00000011,2,4,1,600,34975.3,2018-02-04
T00002953,A00000011,2,4,1,270,32386.9,2018-05-12
T00002954,A00000011,2,4,1,930,22925.7,2018-08-30
T00002955,A00000011,2,4,1,540,35589.9,2018-01-31
T00002970,A00000011,2,4,1,14.6,15725.9,2016-02-29
T00002971,A00000011,2,4,1,14.6,17142.3,2016-03-31
T00002972,A00000011,2,4,1,14.6,18564.5,2016-04-30
T00002973,A00000011,2,4,1,14.6,19992.7,2016-05-31
T00002974,A00000011,2,4,1,14.6,21156.6,2016-06-30
T00002975,A00000011,2,4,1,14.6,22595.6,2016-07-31
T00002976,A00000011,2,4,1,14.6,24040.6,2016-08-31
T00002977,A00000011,2,4,1,14.6,25491.6,2016-09-30
T00002978,A00000011,2,4,1,14.6,26948.6,2016-10-31
T00002979,A00000011,2,4,1,14.6,27810.6,2016-11-30
T00002980,A00000011,2,4,1,14.6,28887,2016-12-31
T00002981,A00000011,2,4,1,14.6,27805.6,2017-01-31
T00002982,A00000011,2,4,1,14.6,27858.3,2017-02-28
T00002983,A00000011,2,4,1,14.6,28212.7,2017-03-31
T00002984,A00000011,2,4,1,14.6,29680.9,2017-04-30
T00002985,A00000011,2,4,1,14.6,31155.3,2017-05-31
T00002986,A00000011,2,4,1,14.6,31523.6,2017-06-30
T00002987,A00000011,2,4,1,14.6,33005.6,2017-07-31
T00002988,A00000011,2,4,1,14.6,33193.4,2017-08-31
T00002989,A00000011,2,4,1,14.6,33871.8,2017-09-30
T00002990,A00000011,2,4,1,14.6,35363.5,2017-10-31
T00002991,A00000011,2,4,1,14.6,36861.4,2017-11-30
T00002992,A00000011,2,4,1,14.6,37854.5,2017-12-31
T00002993,A00000011,2,4,1,14.6,35575.3,2018-01-31
T00002994,A00000011,2,4,1,14.6,36472.8,2018-02-28
T00002995,A00000011,2,4,1,14.6,34373.2,2018-03-31
T00002996,A00000011,2,4,1,14.6,29162.9,2018-04-30
T00002997,A00000011,2,4,1,14.6,28863.4,2018-05-31
T00002998,A00000011,2,4,1,14.6,27931.8,2018-06-30
T00002999,A00000011,2,4,1,14.6,23693.7,2018-07-31
T00003000,A00000011,2,4,1,14.6,23011.2,2018-08-31
T00003001,A00000011,2,4,1,14.6,22154.8,2018-09-30
T00003002,A00000011,2,4,1,14.6,20894.1,2018-10-31
T00003003,A00000011,2,4,1,14.6,22331,2018-11-30
T00003004,A00000011,2,4,1,600,26348.6,2016-11-03
T00003005,A00000011,2,4,1,1300,33067.6,2017-08-30
T00003006,A00000011,2,4,1,600,33745.4,2017-09-29
T00003007,A00000011,2,4,1,3600,34234.8,2018-03-28
T00003008,A00000011,2,4,1,6700,29035.2,2018-04-27
T00003009,A00000011,2,4,1,1500,28754.9,2018-05-27
T00003010,A00000011,2,4,1,1200,27825.4,2018-06-26
T00003011,A00000011,2,4,1,5700,23593.8,2018-07-26
T00003012,A00000011,2,4,1,1200,23855.7,2018-08-25
T00003013,A00000011,2,4,1,2300,22073.2,2018-09-24
T00003014,A00000011,2,4,1,2700,20816.8,2018-10-24
T00003054,A00000012,1,1,1,1100,1100,2017-04-15
T00003059,A00000012,1,2,7,5938,7038,2017-05-13
T00003060,A00000012,1,2,7,5938,12976,2017-06-13
T00003061,A00000012,1,2,7,5938,18914,2017-07-13
T00003062,A00000012,1,2,7,5938,23795.1,2017-08-13
T00003063,A00000012,1,2,7,5938,25614.4,2017-09-13
T00003064,A00000012,1,2,7,5938,28044.2,2017-10-13
T00003065,A00000012,1,2,7,5938,28805.9,2017-11-13
T00003066,A00000012,1,2,7,5938,29053,2017-12-13
T00003067,A00000012,1,2,7,5938,23549.2,2018-01-13
T00003068,A00000012,1,2,7,5938,18366.2,2018-02-13
T00003069,A00000012,1,2,7,5938,18364,2018-03-13
T00003070,A00000012,1,2,7,5938,20767.7,2018-04-13
T00003071,A00000012,1,2,7,5938,23181.2,2018-05-13
T00003072,A00000012,1,2,7,5938,25604.9,2018-06-13
T00003073,A00000012,1,2,7,5938,17024.8,2018-07-13
T00003074,A00000012,1,2,7,5938,19422.8,2018-08-13
T00003075,A00000012,1,2,7,5938,21830.8,2018-09-13
T00003076,A00000012,1,2,7,5938,22408.7,2018-10-13
T00003077,A00000012,1,2,7,5938,24828.3,2018-11-13
T00003078,A00000012,1,2,7,5938,26008.7,2018-12-13
T00003088,A00000012,2,3,7,297,22106.2,2017-10-12
T00003089,A00000012,2,3,7,297,22867.9,2017-11-12
T00003090,A00000012,2,3,7,297,23115,2017-12-12
T00003091,A00000012,2,3,7,297,17611.2,2018-01-12
T00003092,A00000012,2,3,7,297,12428.2,2018-02-12
T00003093,A00000012,2,3,7,297,12426,2018-03-12
T00003094,A00000012,2,3,7,297,14829.7,2018-04-12
T00003095,A00000012,2,3,7,297,17243.2,2018-05-12
T00003096,A00000012,2,3,7,297,19666.9,2018-06-12
T00003097,A00000012,2,3,7,297,11086.8,2018-07-12
T00003098,A00000012,2,3,7,297,13484.8,2018-08-12
T00003099,A00000012,2,3,7,297,15892.8,2018-09-12
T00003100,A00000012,2,3,7,297,16470.7,2018-10-12
T00003101,A00000012,2,3,7,297,18890.3,2018-11-12
T00003102,A00000012,2,3,7,297,20070.7,2018-12-12
T00003112,A00000012,2,3,9,3295,22403.2,2017-10-05
T00003113,A00000012,2,3,9,3295,23164.9,2017-11-05
T00003114,A00000012,2,3,9,3295,25612,2017-12-05
T00003115,A00000012,2,3,9,3295,19968.2,2018-01-05
T00003116,A00000012,2,3,9,3295,14245.2,2018-02-05
T00003117,A00000012,2,3,9,3295,12723,2018-03-05
T00003118,A00000012,2,3,9,3295,15126.7,2018-04-05
T00003119,A00000012,2,3,9,3295,17540.2,2018-05-05
T00003120,A00000012,2,3,9,3295,19963.9,2018-06-05
T00003121,A00000012,2,3,9,3295,11383.8,2018-07-05
T00003122,A00000012,2,3,9,3295,13781.8,2018-08-05
T00003123,A00000012,2,3,9,3295,16189.8,2018-09-05
T00003124,A00000012,2,3,9,3295,18607.7,2018-10-05
T00003125,A00000012,2,3,9,3295,19187.3,2018-11-05
T00003126,A00000012,2,3,9,3295,21617.7,2018-12-05
T00003128,A00000012,2,4,1,11000,14604.9,2018-06-22
T00003130,A00000012,2,4,1,2050,23663.2,2018-01-01
T00003131,A00000012,2,4,1,1200,26173,2017-12-22
T00003132,A00000012,2,4,1,1250,20367.7,2018-12-10
T00003139,A00000012,2,4,1,400,23263.2,2018-01-04
T00003140,A00000012,2,4,1,2320,19869.2,2018-01-22
T00003141,A00000012,2,4,1,1760,17469.2,2018-01-24
T00003142,A00000012,2,4,1,560,17908.2,2018-01-10
T00003143,A00000012,2,4,1,640,19229.2,2018-01-23
T00003144,A00000012,2,4,1,1360,22189.2,2018-01-15
T00003145,A00000012,2,4,1,1680,27373,2017-12-13
T00003147,A00000012,2,4,1,1200,26364.2,2017-10-23
T00003149,A00000012,2,4,1,480,27564.2,2017-10-18
T00003150,A00000012,2,4,1,560,25613,2017-12-24
T00003151,A00000012,2,4,1,1840,16767.7,2018-10-07
T00003153,A00000012,2,4,1,1520,12725.2,2018-02-06
T00003155,A00000012,2,4,1,2400,15966.2,2018-02-19
T00003165,A00000012,2,4,1,14.6,25698.2,2017-09-30
T00003166,A00000012,2,4,1,14.6,26459.9,2017-10-31
T00003167,A00000012,2,4,1,14.6,28907,2017-11-30
T00003168,A00000012,2,4,1,14.6,25713.2,2017-12-31
T00003169,A00000012,2,4,1,14.6,17540.2,2018-01-31
T00003170,A00000012,2,4,1,14.6,16018,2018-02-28
T00003171,A00000012,2,4,1,14.6,18421.7,2018-03-31
T00003172,A00000012,2,4,1,14.6,20835.2,2018-04-30
T00003173,A00000012,2,4,1,14.6,23258.9,2018-05-31
T00003174,A00000012,2,4,1,14.6,14678.8,2018-06-30
T00003175,A00000012,2,4,1,14.6,17076.8,2018-07-31
T00003176,A00000012,2,4,1,14.6,19484.8,2018-08-31
T00003177,A00000012,2,4,1,14.6,21902.7,2018-09-30
T00003178,A00000012,2,4,1,14.6,22482.3,2018-10-31
T00003179,A00000012,2,4,1,14.6,24912.7,2018-11-30
T00003180,A00000012,2,4,1,1100,17814,2017-07-14
T00003181,A00000012,2,4,1,3200,20595.1,2017-08-13
T00003182,A00000012,2,4,1,1000,19676.4,2017-09-12
T00003183,A00000012,2,4,1,2200,23412,2017-12-11
T00003184,A00000012,2,4,1,1500,18468.2,2018-01-10
T00003203,A00000013,1,1,1,1000,1000,2017-08-17
T00003212,A00000013,1,2,5,6803,7803,2017-09-09
T00003213,A00000013,1,2,5,6803,14606,2017-10-09
T00003214,A00000013,1,2,5,6803,21409,2017-11-09
T00003215,A00000013,1,2,5,6803,27157.1,2017-12-09
T00003216,A00000013,1,2,5,6803,29750.6,2018-01-09
T00003217,A00000013,1,2,5,6803,18199.3,2018-02-09
T00003218,A00000013,1,2,5,6803,20910.3,2018-03-09
T00003219,A00000013,1,2,5,6803,20928,2018-04-09
T00003220,A00000013,1,2,5,6803,17837.1,2018-05-09
T00003221,A00000013,1,2,5,6803,15434.7,2018-06-09
T00003222,A00000013,1,2,5,6803,18735.8,2018-07-09
T00003223,A00000013,1,2,5,6803,17219.8,2018-08-09
T00003224,A00000013,1,2,5,6803,15815.7,2018-09-09
T00003225,A00000013,1,2,5,6803,15909.1,2018-10-09
T00003226,A00000013,1,2,5,6803,20315.1,2018-11-09
T00003227,A00000013,1,2,5,6803,17518.2,2018-12-09
T00003241,A00000013,2,3,13,2444,11396.3,2018-02-07
T00003242,A00000013,2,3,13,2444,14107.3,2018-03-07
T00003243,A00000013,2,3,13,2444,14525,2018-04-07
T00003244,A00000013,2,3,13,2444,11034.1,2018-05-07
T00003245,A00000013,2,3,13,2444,8631.7,2018-06-07
T00003246,A00000013,2,3,13,2444,11932.8,2018-07-07
T00003247,A00000013,2,3,13,2444,10416.8,2018-08-07
T00003248,A00000013,2,3,13,2444,9012.7,2018-09-07
T00003249,A00000013,2,3,13,2444,9106.1,2018-10-07
T00003250,A00000013,2,3,13,2444,13512.1,2018-11-07
T00003251,A00000013,2,3,13,2444,10715.2,2018-12-07
T00003255,A00000013,2,4,1,1500,18330.6,2018-01-20
T00003257,A00000013,2,4,1,1050,13168.2,2018-12-19
T00003264,A00000013,2,4,1,2320,19830.6,2018-01-18
T00003266,A00000013,2,4,1,2160,15690.6,2018-01-28
T00003267,A00000013,2,4,1,480,17850.6,2018-01-20
T00003268,A00000013,2,4,1,1920,13770.6,2018-01-29
T00003269,A00000013,2,4,1,800,22150.6,2018-01-17
T00003275,A00000013,2,4,1,400,14125,2018-04-08
T00003277,A00000013,2,4,1,720,12815.8,2018-07-28
T00003292,A00000013,2,4,1,14.6,13840.3,2018-01-31
T00003293,A00000013,2,4,1,14.6,16551.3,2018-02-28
T00003294,A00000013,2,4,1,14.6,16969,2018-03-31
T00003295,A00000013,2,4,1,14.6,13478.1,2018-04-30
T00003296,A00000013,2,4,1,14.6,11075.7,2018-05-31
T00003297,A00000013,2,4,1,14.6,14376.8,2018-06-30
T00003298,A00000013,2,4,1,14.6,12860.8,2018-07-31
T00003299,A00000013,2,4,1,14.6,11456.7,2018-08-31
T00003300,A00000013,2,4,1,14.6,11550.1,2018-09-30
T00003301,A00000013,2,4,1,14.6,15956.1,2018-10-31
T00003302,A00000013,2,4,1,14.6,13159.2,2018-11-30
T00003303,A00000013,2,4,1,1100,20309,2017-11-15
T00003304,A00000013,2,4,1,4300,22857.1,2017-12-15
T00003305,A00000013,2,4,1,6800,22950.6,2018-01-14
T00003306,A00000013,2,4,1,1700,16499.3,2018-02-13
T00003307,A00000013,2,4,1,4000,16910.3,2018-03-15
T00003308,A00000013,2,4,1,7500,13428,2018-04-14
T00003309,A00000013,2,4,1,6800,11037.1,2018-05-14
T00003310,A00000013,2,4,1,1100,14334.7,2018-06-13
T00003311,A00000013,2,4,1,5200,13535.8,2018-07-13
T00003312,A00000013,2,4,1,5800,11419.8,2018-08-12
T00003313,A00000013,2,4,1,4300,11515.7,2018-09-11
T00003314,A00000013,2,4,1,7200,13115.1,2018-11-10
T00003315,A00000013,2,4,1,3300,14218.2,2018-12-10
T00003330,A00000014,1,1,1,400,400,2016-11-27
T00003342,A00000014,1,1,1,22137,22537,2016-12-10
T00003343,A00000014,1,1,1,14758,39511.6,2017-01-10
T00003344,A00000014,1,1,1,14758,45377.3,2017-02-10
T00003345,A00000014,1,1,1,14758,50865.7,2017-03-10
T00003346,A00000014,1,1,1,14758,51874.3,2017-04-10
T00003347,A00000014,1,1,1,14758,45941.1,2017-05-10
T00003348,A00000014,1,1,1,22137,52702.9,2017-06-10
T00003349,A00000014,1,1,1,14758,47199.8,2017-07-10
T00003350,A00000014,1,1,1,14758,48287.7,2017-08-10
T00003351,A00000014,1,1,1,14758,48077.5,2017-09-10
T00003352,A00000014,1,1,1,14758,50768.7,2017-10-10
T00003353,A00000014,1,1,1,14758,48364.5,2017-11-10
T00003354,A00000014,1,1,1,22137,54029.2,2017-12-10
T00003355,A00000014,1,1,1,14758,50725.4,2018-01-10
T00003356,A00000014,1,1,1,14758,46714.9,2018-02-10
T00003357,A00000014,1,1,1,14758,48396,2018-03-10
T00003358,A00000014,1,1,1,14758,48283,2018-04-10
T00003359,A00000014,1,1,1,14758,51373.1,2018-05-10
T00003360,A00000014,1,1,1,22137,59453,2018-06-10
T00003361,A00000014,1,1,1,14758,41361.6,2018-07-10
T00003362,A00000014,1,1,1,14758,49629.7,2018-08-10
T00003363,A00000014,1,1,1,14758,55332.1,2018-09-10
T00003364,A00000014,1,1,1,14758,55345.8,2018-10-10
T00003365,A00000014,1,1,1,14758,55856.6,2018-11-10
T00003366,A00000014,1,1,1,22137,56834.7,2018-12-10
T00003383,A00000014,2,3,6,3629,31183.1,2017-05-06
T00003384,A00000014,2,3,6,3629,30565.9,2017-06-06
T00003385,A00000014,2,3,6,3629,32441.8,2017-07-06
T00003386,A00000014,2,3,6,3629,33529.7,2017-08-06
T00003387,A00000014,2,3,6,3629,33319.5,2017-09-06
T00003388,A00000014,2,3,6,3629,36010.7,2017-10-06
T00003389,A00000014,2,3,6,3629,33606.5,2017-11-06
T00003390,A00000014,2,3,6,3629,31892.2,2017-12-06
T00003391,A00000014,2,3,6,3629,35967.4,2018-01-06
T00003392,A00000014,2,3,6,3629,31956.9,2018-02-06
T00003393,A00000014,2,3,6,3629,33638,2018-03-06
T00003394,A00000014,2,3,6,3629,33525,2018-04-06
T00003395,A00000014,2,3,6,3629,36615.1,2018-05-06
T00003396,A00000014,2,3,6,3629,37316,2018-06-06
T00003397,A00000014,2,3,6,3629,26603.6,2018-07-06
T00003398,A00000014,2,3,6,3629,34871.7,2018-08-06
T00003399,A00000014,2,3,6,3629,40574.1,2018-09-06
T00003400,A00000014,2,3,6,3629,40587.8,2018-10-06
T00003401,A00000014,2,3,6,3629,41098.6,2018-11-06
T00003402,A00000014,2,3,6,3629,34697.7,2018-12-06
T00003405,A00000014,2,4,1,12160,30053,2018-06-27
T00003407,A00000014,2,4,1,800,53229.2,2017-12-11
T00003408,A00000014,2,5,1,1600,55234.7,2018-12-15
T00003414,A00000014,2,4,1,4440,42213,2018-06-25
T00003415,A00000014,2,4,1,4800,39134.7,2018-12-19
T00003416,A00000014,2,5,1,1800,40773.1,2018-05-29
T00003417,A00000014,2,5,1,2800,44203.1,2018-08-31
T00003418,A00000014,2,5,1,1000,38156.6,2018-11-22
T00003435,A00000014,2,4,1,14.6,34812.1,2017-04-30
T00003436,A00000014,2,4,1,14.6,34194.9,2017-05-31
T00003437,A00000014,2,4,1,14.6,36070.8,2017-06-30
T00003438,A00000014,2,4,1,14.6,37158.7,2017-07-31
T00003439,A00000014,2,4,1,14.6,36948.5,2017-08-31
T00003440,A00000014,2,4,1,14.6,39639.7,2017-09-30
T00003441,A00000014,2,4,1,14.6,37235.5,2017-10-31
T00003442,A00000014,2,4,1,14.6,35521.2,2017-11-30
T00003443,A00000014,2,4,1,14.6,39596.4,2017-12-31
T00003444,A00000014,2,4,1,14.6,35585.9,2018-01-31
T00003445,A00000014,2,4,1,14.6,37267,2018-02-28
T00003446,A00000014,2,4,1,14.6,37154,2018-03-31
T00003447,A00000014,2,4,1,14.6,40244.1,2018-04-30
T00003448,A00000014,2,4,1,14.6,40945,2018-05-31
T00003449,A00000014,2,4,1,14.6,30232.6,2018-06-30
T00003450,A00000014,2,4,1,14.6,38500.7,2018-07-31
T00003451,A00000014,2,4,1,14.6,47003.1,2018-08-31
T00003452,A00000014,2,4,1,14.6,44216.8,2018-09-30
T00003453,A00000014,2,4,1,14.6,44727.6,2018-10-31
T00003454,A00000014,2,4,1,14.6,38326.7,2018-11-30
T00003455,A00000014,1,1,1,2200,24737,2016-12-27
T00003456,A00000014,2,4,1,9000,30511.6,2017-01-26
T00003457,A00000014,2,4,1,9400,35977.3,2017-02-25
T00003458,A00000014,2,4,1,13900,36965.7,2017-03-27
T00003459,A00000014,2,4,1,17200,34674.3,2017-04-26
T00003460,A00000014,2,4,1,11900,34041.1,2017-05-26
T00003461,A00000014,2,4,1,16800,35902.9,2017-06-25
T00003462,A00000014,2,4,1,10200,36999.8,2017-07-25
T00003463,A00000014,2,4,1,11500,36787.7,2017-08-24
T00003464,A00000014,2,4,1,8600,39477.5,2017-09-23
T00003465,A00000014,2,4,1,13700,37068.7,2017-10-23
T00003466,A00000014,2,4,1,13000,35364.5,2017-11-22
T00003467,A00000014,2,4,1,13800,39429.2,2017-12-22
T00003468,A00000014,2,4,1,15300,35425.4,2018-01-21
T00003469,A00000014,2,4,1,9600,37114.9,2018-02-20
T00003470,A00000014,2,4,1,11400,36996,2018-03-22
T00003471,A00000014,2,4,1,8200,40083,2018-04-21
T00003472,A00000014,2,4,1,8800,42573.1,2018-05-21
T00003473,A00000014,2,4,1,12800,46653,2018-06-20
T00003474,A00000014,2,5,1,3000,38361.6,2018-07-20
T00003475,A00000014,2,5,1,2800,46829.7,2018-08-19
T00003476,A00000014,2,4,1,11300,44032.1,2018-09-18
T00003477,A00000014,2,4,1,10800,44545.8,2018-10-18
T00003478,A00000014,2,4,1,16700,39156.6,2018-11-17
T00003479,A00000014,2,4,1,11300,43934.7,2018-12-17
T00003505,A00000015,1,1,1,800,800,2013-10-02
T00003515,A00000015,1,1,1,17065,17865,2013-10-06
T00003516,A00000015,1,1,1,17065,39392.4,2013-11-06
T00003517,A00000015,1,1,1,25598,57839.6,2013-12-06
T00003518,A00000015,1,1,1,17065,59131.1,2014-01-06
T00003519,A00000015,1,1,1,17065,60771.8,2014-02-06
T00003520,A00000015,1,1,1,17065,59690.1,2014-03-06
T00003521,A00000015,1,1,1,17065,55455.2,2014-04-06
T00003522,A00000015,1,1,1,17065,57442.2,2014-05-06
T00003523,A00000015,1,1,1,25598,66085,2014-06-06
T00003524,A00000015,1,1,1,17065,37736.2,2014-07-06
T00003525,A00000015,1,1,1,17065,47247.7,2014-08-06
T00003526,A00000015,1,1,1,17065,51595.4,2014-09-06
T00003527,A00000015,1,1,1,17065,54068.6,2014-10-06
T00003528,A00000015,1,1,1,17065,52740.1,2014-11-06
T00003529,A00000015,1,1,1,25598,62039.3,2014-12-06
T00003530,A00000015,1,1,1,17065,53986.6,2015-01-06
T00003531,A00000015,1,1,1,17065,48982.6,2015-02-06
T00003532,A00000015,1,1,1,17065,50240.2,2015-03-06
T00003533,A00000015,1,1,1,17065,51002.8,2015-04-06
T00003534,A00000015,1,1,1,17065,53068.8,2015-05-06
T00003535,A00000015,1,1,1,25598,55125,2015-06-06
T00003536,A00000015,1,1,1,17065,54293.8,2015-07-06
T00003537,A00000015,1,1,1,17065,50887.9,2015-08-06
T00003538,A00000015,1,1,1,17065,53343.6,2015-09-06
T00003539,A00000015,1,1,1,17065,52404.2,2015-10-06
T00003540,A00000015,1,1,1,17065,54962.4,2015-11-06
T00003541,A00000015,1,1,1,25598,66670.5,2015-12-06
T00003542,A00000015,1,1,1,17065,59256.7,2016-01-06
T00003543,A00000015,1,1,1,17065,42726.3,2016-02-06
T00003544,A00000015,1,1,1,17065,47243.6,2016-03-06
T00003545,A00000015,1,1,1,17065,49876.9,2016-04-06
T00003546,A00000015,1,1,1,17065,51524,2016-05-06
T00003547,A00000015,1,1,1,25598,62205.6,2016-06-06
T00003548,A00000015,1,1,1,17065,51605.5,2016-07-06
T00003549,A00000015,1,1,1,17065,52555.2,2016-08-06
T00003550,A00000015,1,1,1,17065,50276.4,2016-09-06
T00003551,A00000015,1,1,1,17065,49854.9,2016-10-06
T00003552,A00000015,1,1,1,17065,49855.4,2016-11-06
