account_id,district_id,frequency_id,date
A00009646,1,2,2016-07-30
A00009656,61,1,2013-11-14
A00009673,76,1,2017-06-07
A00009677,8,1,2016-10-13
A00009703,68,1,2013-07-15
A00009707,70,1,2013-04-24
A00009730,54,1,2017-01-01
A00009731,54,3,2014-12-01
A00009750,74,1,2014-05-16
A00009790,52,1,2015-11-09
A00009814,64,2,2015-01-19
A00009826,68,1,2016-08-23
A00009828,11,1,2013-05-20
A00009833,20,1,2013-07-24
A00009859,27,1,2016-07-08
A00009869,12,1,2013-08-21
A00009883,1,1,2013-03-19
A00009897,1,1,2015-03-04
A00009928,60,1,2015-11-09
A00010001,24,1,2015-05-28
A00010005,64,1,2017-11-29
A00010018,8,1,2015-07-23
A00010019,8,1,2015-06-15
A00010022,1,1,2017-05-07
A00010036,1,1,2013-09-13
A00010049,17,1,2016-03-28
A00010063,4,2,2016-10-13
A00010065,76,1,2016-03-30
A00010068,1,1,2017-04-02
A00010079,62,1,2013-05-06
A00010093,1,2,2014-07-01
A00010105,55,1,2013-04-28
A00010131,1,1,2013-11-27
A00010134,22,1,2017-04-26
A00010148,34,1,2017-01-13
A00010152,34,1,2017-09-28
A00010202,70,1,2016-07-08
A00010215,38,1,2016-04-12
A00010220,44,1,2016-08-26
A00010227,62,3,2013-09-27
A00010233,27,1,2016-02-21
A00010243,44,1,2017-09-03
A00010257,27,1,2017-05-01
A00010266,54,1,2013-06-10
A00010280,69,1,2016-12-01
A00010297,14,1,2016-01-19
A00010320,68,1,2013-07-11
A00010343,8,1,2017-05-22
A00010345,36,1,2016-04-07
A00010351,23,1,2015-05-04
A00010361,21,1,2016-06-21
A00010364,55,1,2013-01-17
A00010365,22,1,2015-09-02
A00010404,1,1,2016-12-30
A00010411,39,3,2015-11-23
A00010436,60,1,2016-03-21
A00010439,66,1,2013-11-21
A00010440,72,1,2013-09-13
A00010445,72,1,2016-05-29
A00010451,1,1,2013-08-29
A00010478,70,2,2016-02-24
A00010493,12,1,2017-01-09
A00010520,55,3,2015-10-24
A00010558,40,1,2016-02-01
A00010562,51,1,2016-08-21
A00010607,52,1,2016-10-08
A00010613,55,1,2017-11-04
A00010630,41,1,2015-01-15
A00010644,16,1,2017-07-12
A00010645,2,1,2016-12-21
A00010650,76,1,2017-09-09
A00010652,1,1,2017-03-18
A00010656,8,1,2013-05-05
A00010663,11,1,2013-12-08
A00010670,60,1,2013-11-18
A00010679,1,1,2017-05-30
A00010694,73,2,2016-05-15
A00010710,19,1,2015-10-30
A00010711,36,1,2016-07-08
A00010728,71,1,2014-12-23
A00010738,45,2,2013-04-17
A00010762,1,1,2015-10-23
A00010774,46,1,2017-07-05
A00010788,67,2,2013-11-22
A00010789,75,1,2016-09-18
A00010799,76,1,2017-08-19
A00010807,34,1,2016-03-13
A00010812,16,1,2017-04-08
A00010857,50,1,2016-10-02
A00010884,65,1,2015-02-20
A00010904,48,1,2013-11-26
A00010905,32,1,2016-11-21
A00010906,76,1,2013-11-14
A00010911,1,2,2013-05-29
A00010915,25,2,2017-02-15
A00010940,50,1,2013-09-13
A00010942,44,2,2014-06-05
A00010954,25,1,2016-07-29
A00010963,16,1,2015-05-20
A00010973,18,2,2013-04-20
A00011013,1,2,2013-02-14
A00011021,1,1,2013-08-10
A00011027,32,2,2016-07-26
A00011042,72,1,2015-01-29
A00011053,46,1,2017-05-27
A00011054,59,2,2016-02-01
A00011065,11,1,2013-03-19
A00011069,37,1,2015-06-02
A00011079,16,1,2015-11-10
A00011096,28,1,2016-12-10
A00011111,1,1,2013-05-20
A00011123,39,1,2016-07-21
A00011135,75,1,2013-10-10
A00011138,70,2,2015-08-18
A00011141,1,2,2017-02-11
A00011186,12,1,2014-11-24
A00011231,1,1,2017-02-05
A00011244,33,1,2017-01-12
A00011265,15,1,2013-01-14
A00011271,5,1,2015-09-20
A00011295,74,1,2013-01-21
A00011317,50,1,2017-07-11
A00011320,44,1,2013-05-26
A00011325,62,1,2016-10-15
A00011327,7,1,2017-10-15
A00011328,54,1,2016-11-05
A00011333,8,1,2014-05-26
A00011349,1,2,2015-05-26
A00011359,61,1,2014-10-01
A00011362,67,1,2015-10-14
A00011382,74,1,2015-08-20
